qid,topic,difficulty,model,method,answer_type,original_tokens,used_tokens,cosine_similarity
greedy_algorithm-e-010,greedy_algorithm,SPECTER,truncation,short_answer,9,9,0.8392,
greedy_algorithm-e-010,greedy_algorithm,SPECTER,truncation,long_answer,130,130,0.8778,
greedy_algorithm-e-011,greedy_algorithm,SPECTER,truncation,short_answer,7,7,0.8709,
greedy_algorithm-e-011,greedy_algorithm,SPECTER,truncation,long_answer,135,135,0.8896,
greedy_algorithm-e-012,greedy_algorithm,SPECTER,truncation,short_answer,7,7,0.8955,
greedy_algorithm-e-012,greedy_algorithm,SPECTER,truncation,long_answer,119,119,0.8474,
greedy_algorithm-e-013,greedy_algorithm,SPECTER,truncation,short_answer,8,8,0.976,
greedy_algorithm-e-013,greedy_algorithm,SPECTER,truncation,long_answer,196,196,0.914,
greedy_algorithm-e-014,greedy_algorithm,SPECTER,truncation,short_answer,8,8,0.8996,
greedy_algorithm-e-014,greedy_algorithm,SPECTER,truncation,long_answer,153,153,0.8931,
greedy_algorithm-e-015,greedy_algorithm,SPECTER,truncation,short_answer,8,8,0.9226,
greedy_algorithm-e-015,greedy_algorithm,SPECTER,truncation,long_answer,148,148,0.8641,
greedy_algorithm-e-016,greedy_algorithm,SPECTER,truncation,short_answer,7,7,0.9157,
greedy_algorithm-e-016,greedy_algorithm,SPECTER,truncation,long_answer,146,146,0.8846,
greedy_algorithm-e-017,greedy_algorithm,SPECTER,truncation,short_answer,9,9,0.8552,
greedy_algorithm-e-017,greedy_algorithm,SPECTER,truncation,long_answer,171,171,0.8614,
greedy_algorithm-e-018,greedy_algorithm,SPECTER,truncation,short_answer,10,10,0.8983,
greedy_algorithm-e-018,greedy_algorithm,SPECTER,truncation,long_answer,134,134,0.8722,
greedy_algorithm-e-019,greedy_algorithm,SPECTER,truncation,short_answer,9,9,0.8989,
greedy_algorithm-e-019,greedy_algorithm,SPECTER,truncation,long_answer,140,140,0.8714,
greedy_algorithm-e-020,greedy_algorithm,SPECTER,truncation,short_answer,6,6,0.7835,
greedy_algorithm-e-020,greedy_algorithm,SPECTER,truncation,long_answer,129,129,0.9068,
Hashing-e-001,hashing,SPECTER,truncation,short_answer,9,9,0.9769,
Hashing-e-001,hashing,SPECTER,truncation,long_answer,236,236,0.9668,
Hashing-e-002,hashing,SPECTER,truncation,short_answer,8,8,0.9569,
Hashing-e-002,hashing,SPECTER,truncation,long_answer,191,191,0.947,
Hashing-e-003,hashing,SPECTER,truncation,short_answer,11,11,0.9438,
Hashing-e-003,hashing,SPECTER,truncation,long_answer,161,161,0.9395,
Hashing-e-004,hashing,SPECTER,truncation,short_answer,7,7,0.8525,
Hashing-e-004,hashing,SPECTER,truncation,long_answer,155,155,0.9111,
Hashing-e-005,hashing,SPECTER,truncation,short_answer,5,5,0.8602,
Hashing-e-005,hashing,SPECTER,truncation,long_answer,159,159,0.9298,
Hashing-e-006,hashing,SPECTER,truncation,short_answer,8,8,0.9263,
Hashing-e-006,hashing,SPECTER,truncation,long_answer,154,154,0.9518,
Hashing-e-007,hashing,SPECTER,truncation,short_answer,7,7,0.9432,
Hashing-e-007,hashing,SPECTER,truncation,long_answer,129,129,0.8886,
Hashing-e-008,hashing,SPECTER,truncation,short_answer,8,8,0.8691,
Hashing-e-008,hashing,SPECTER,truncation,long_answer,117,117,0.9142,
Hashing-e-009,hashing,SPECTER,truncation,short_answer,6,6,0.94,
Hashing-e-009,hashing,SPECTER,truncation,long_answer,105,105,0.9489,
Hashing-e-010,hashing,SPECTER,truncation,short_answer,8,8,0.9332,
Hashing-e-010,hashing,SPECTER,truncation,long_answer,114,114,0.9311,
Hashing-e-011,hashing,SPECTER,truncation,short_answer,7,7,0.9656,
Hashing-e-011,hashing,SPECTER,truncation,long_answer,143,143,0.9682,
Hashing-e-012,hashing,SPECTER,truncation,short_answer,6,6,0.9126,
Hashing-e-012,hashing,SPECTER,truncation,long_answer,108,108,0.8901,
Hashing-e-013,hashing,SPECTER,truncation,short_answer,5,5,0.8883,
Hashing-e-013,hashing,SPECTER,truncation,long_answer,104,104,0.9368,
Hashing-e-014,hashing,SPECTER,truncation,short_answer,7,7,0.9688,
Hashing-e-014,hashing,SPECTER,truncation,long_answer,93,93,0.9686,
Hashing-e-015,hashing,SPECTER,truncation,short_answer,6,6,0.906,
Hashing-e-015,hashing,SPECTER,truncation,long_answer,113,113,0.9631,
Hashing-e-016,hashing,SPECTER,truncation,short_answer,5,5,0.9191,
Hashing-e-016,hashing,SPECTER,truncation,long_answer,120,120,0.9487,
Hashing-e-017,hashing,SPECTER,truncation,short_answer,6,6,0.9277,
Hashing-e-017,hashing,SPECTER,truncation,long_answer,98,98,0.9426,
Hashing-e-018,hashing,SPECTER,truncation,short_answer,5,5,0.9024,
Hashing-e-018,hashing,SPECTER,truncation,long_answer,114,114,0.9237,
Hashing-e-019,hashing,SPECTER,truncation,short_answer,7,7,0.9474,
Hashing-e-019,hashing,SPECTER,truncation,long_answer,99,99,0.9599,
Hashing-e-020,hashing,SPECTER,truncation,short_answer,6,6,0.9434,
Hashing-e-020,hashing,SPECTER,truncation,long_answer,100,100,0.9725,
Hashing-e-001,hashing,SPECTER,truncation,short_answer,9,9,0.9769,
Hashing-e-001,hashing,SPECTER,truncation,long_answer,236,236,0.9668,
Hashing-e-002,hashing,SPECTER,truncation,short_answer,8,8,0.9569,
Hashing-e-002,hashing,SPECTER,truncation,long_answer,191,191,0.947,
Hashing-e-003,hashing,SPECTER,truncation,short_answer,11,11,0.9438,
Hashing-e-003,hashing,SPECTER,truncation,long_answer,161,161,0.9395,
Hashing-e-004,hashing,SPECTER,truncation,short_answer,7,7,0.8525,
Hashing-e-004,hashing,SPECTER,truncation,long_answer,155,155,0.9111,
Hashing-e-005,hashing,SPECTER,truncation,short_answer,5,5,0.8602,
Hashing-e-005,hashing,SPECTER,truncation,long_answer,159,159,0.9298,
Hashing-e-006,hashing,SPECTER,truncation,short_answer,8,8,0.9263,
Hashing-e-006,hashing,SPECTER,truncation,long_answer,154,154,0.9518,
Hashing-e-007,hashing,SPECTER,truncation,short_answer,7,7,0.9432,
Hashing-e-007,hashing,SPECTER,truncation,long_answer,129,129,0.8886,
Hashing-e-008,hashing,SPECTER,truncation,short_answer,8,8,0.8691,
Hashing-e-008,hashing,SPECTER,truncation,long_answer,117,117,0.9142,
Hashing-e-009,hashing,SPECTER,truncation,short_answer,6,6,0.94,
Hashing-e-009,hashing,SPECTER,truncation,long_answer,105,105,0.9489,
Hashing-e-010,hashing,SPECTER,truncation,short_answer,8,8,0.9332,
Hashing-e-010,hashing,SPECTER,truncation,long_answer,114,114,0.9311,
Hashing-e-011,hashing,SPECTER,truncation,short_answer,7,7,0.9656,
Hashing-e-011,hashing,SPECTER,truncation,long_answer,143,143,0.9682,
Hashing-e-012,hashing,SPECTER,truncation,short_answer,6,6,0.9126,
Hashing-e-012,hashing,SPECTER,truncation,long_answer,108,108,0.8901,
Hashing-e-013,hashing,SPECTER,truncation,short_answer,5,5,0.8883,
Hashing-e-013,hashing,SPECTER,truncation,long_answer,104,104,0.9368,
Hashing-e-014,hashing,SPECTER,truncation,short_answer,7,7,0.9688,
Hashing-e-014,hashing,SPECTER,truncation,long_answer,93,93,0.9686,
Hashing-e-015,hashing,SPECTER,truncation,short_answer,6,6,0.906,
Hashing-e-015,hashing,SPECTER,truncation,long_answer,113,113,0.9631,
Hashing-e-016,hashing,SPECTER,truncation,short_answer,5,5,0.9191,
Hashing-e-016,hashing,SPECTER,truncation,long_answer,120,120,0.9487,
Hashing-e-017,hashing,SPECTER,truncation,short_answer,6,6,0.9277,
Hashing-e-017,hashing,SPECTER,truncation,long_answer,98,98,0.9426,
Hashing-e-018,hashing,SPECTER,truncation,short_answer,5,5,0.9024,
Hashing-e-018,hashing,SPECTER,truncation,long_answer,114,114,0.9237,
Hashing-e-019,hashing,SPECTER,truncation,short_answer,7,7,0.9474,
Hashing-e-019,hashing,SPECTER,truncation,long_answer,99,99,0.9599,
Hashing-e-020,hashing,SPECTER,truncation,short_answer,6,6,0.9434,
Hashing-e-020,hashing,SPECTER,truncation,long_answer,100,100,0.9725,
Hashing-e-001,hashing,SPECTER,truncation,short_answer,9,9,0.9769,
Hashing-e-001,hashing,SPECTER,truncation,long_answer,236,236,0.9668,
Hashing-e-002,hashing,SPECTER,truncation,short_answer,8,8,0.9569,
Hashing-e-002,hashing,SPECTER,truncation,long_answer,191,191,0.947,
Hashing-e-003,hashing,SPECTER,truncation,short_answer,11,11,0.9438,
Hashing-e-003,hashing,SPECTER,truncation,long_answer,161,161,0.9395,
Hashing-e-004,hashing,SPECTER,truncation,short_answer,7,7,0.8525,
Hashing-e-004,hashing,SPECTER,truncation,long_answer,155,155,0.9111,
Hashing-e-005,hashing,SPECTER,truncation,short_answer,5,5,0.8602,
Hashing-e-005,hashing,SPECTER,truncation,long_answer,159,159,0.9298,
Hashing-e-006,hashing,SPECTER,truncation,short_answer,8,8,0.9263,
Hashing-e-006,hashing,SPECTER,truncation,long_answer,154,154,0.9518,
Hashing-e-007,hashing,SPECTER,truncation,short_answer,7,7,0.9432,
Hashing-e-007,hashing,SPECTER,truncation,long_answer,129,129,0.8886,
Hashing-e-008,hashing,SPECTER,truncation,short_answer,8,8,0.8691,
Hashing-e-008,hashing,SPECTER,truncation,long_answer,117,117,0.9142,
Hashing-e-009,hashing,SPECTER,truncation,short_answer,6,6,0.94,
Hashing-e-009,hashing,SPECTER,truncation,long_answer,105,105,0.9489,
Hashing-e-010,hashing,SPECTER,truncation,short_answer,8,8,0.9332,
Hashing-e-010,hashing,SPECTER,truncation,long_answer,114,114,0.9311,
Hashing-e-011,hashing,SPECTER,truncation,short_answer,7,7,0.9656,
Hashing-e-011,hashing,SPECTER,truncation,long_answer,143,143,0.9682,
Hashing-e-012,hashing,SPECTER,truncation,short_answer,6,6,0.9126,
Hashing-e-012,hashing,SPECTER,truncation,long_answer,108,108,0.8901,
Hashing-e-013,hashing,SPECTER,truncation,short_answer,5,5,0.8883,
Hashing-e-013,hashing,SPECTER,truncation,long_answer,104,104,0.9368,
Hashing-e-014,hashing,SPECTER,truncation,short_answer,7,7,0.9688,
Hashing-e-014,hashing,SPECTER,truncation,long_answer,93,93,0.9686,
Hashing-e-015,hashing,SPECTER,truncation,short_answer,6,6,0.906,
Hashing-e-015,hashing,SPECTER,truncation,long_answer,113,113,0.9631,
Hashing-e-016,hashing,SPECTER,truncation,short_answer,5,5,0.9191,
Hashing-e-016,hashing,SPECTER,truncation,long_answer,120,120,0.9487,
Hashing-e-017,hashing,SPECTER,truncation,short_answer,6,6,0.9277,
Hashing-e-017,hashing,SPECTER,truncation,long_answer,98,98,0.9426,
Hashing-e-018,hashing,SPECTER,truncation,short_answer,5,5,0.9024,
Hashing-e-018,hashing,SPECTER,truncation,long_answer,114,114,0.9237,
Hashing-e-019,hashing,SPECTER,truncation,short_answer,7,7,0.9474,
Hashing-e-019,hashing,SPECTER,truncation,long_answer,99,99,0.9599,
Hashing-e-020,hashing,SPECTER,truncation,short_answer,6,6,0.9434,
Hashing-e-020,hashing,SPECTER,truncation,long_answer,100,100,0.9725,
Heaps_Priority_Queue-e-001,heaps_priority,SPECTER,truncation,short_answer,58,58,0.994,
Heaps_Priority_Queue-e-001,heaps_priority,SPECTER,truncation,long_answer,286,286,0.9399,
Heaps_Priority_Queue-e-002,heaps_priority,SPECTER,truncation,short_answer,50,50,0.9934,
Heaps_Priority_Queue-e-002,heaps_priority,SPECTER,truncation,long_answer,247,247,0.9325,
Heaps_Priority_Queue-e-003,heaps_priority,SPECTER,truncation,short_answer,42,42,0.967,
Heaps_Priority_Queue-e-003,heaps_priority,SPECTER,truncation,long_answer,222,222,0.8989,
Heaps_Priority_Queue-e-004,heaps_priority,SPECTER,truncation,short_answer,41,41,0.921,
Heaps_Priority_Queue-e-004,heaps_priority,SPECTER,truncation,long_answer,335,335,0.898,
Heaps_Priority_Queue-e-005,heaps_priority,SPECTER,truncation,short_answer,41,41,0.987,
Heaps_Priority_Queue-e-005,heaps_priority,SPECTER,truncation,long_answer,276,276,0.9403,
Heaps_Priority_Queue-e-006,heaps_priority,SPECTER,truncation,short_answer,32,32,0.969,
Heaps_Priority_Queue-e-006,heaps_priority,SPECTER,truncation,long_answer,260,260,0.9078,
Heaps_Priority_Queue-e-007,heaps_priority,SPECTER,truncation,short_answer,25,25,0.967,
Heaps_Priority_Queue-e-007,heaps_priority,SPECTER,truncation,long_answer,258,258,0.8832,
Heaps_Priority_Queue-e-008,heaps_priority,SPECTER,truncation,short_answer,38,38,0.9772,
Heaps_Priority_Queue-e-008,heaps_priority,SPECTER,truncation,long_answer,304,304,0.9382,
Heaps_Priority_Queue-e-009,heaps_priority,SPECTER,truncation,short_answer,28,28,0.8831,
Heaps_Priority_Queue-e-009,heaps_priority,SPECTER,truncation,long_answer,294,294,0.823,
Heaps_Priority_Queue-e-010,heaps_priority,SPECTER,truncation,short_answer,22,22,0.9232,
Heaps_Priority_Queue-e-010,heaps_priority,SPECTER,truncation,long_answer,275,275,0.8911,
Heaps_Priority_Queue-e-011,heaps_priority,SPECTER,truncation,short_answer,27,27,0.9546,
Heaps_Priority_Queue-e-011,heaps_priority,SPECTER,truncation,long_answer,275,275,0.9355,
Heaps_Priority_Queue-e-012,heaps_priority,SPECTER,truncation,short_answer,21,21,0.9579,
Heaps_Priority_Queue-e-012,heaps_priority,SPECTER,truncation,long_answer,283,283,0.963,
Heaps_Priority_Queue-e-013,heaps_priority,SPECTER,truncation,short_answer,26,26,0.9249,
Heaps_Priority_Queue-e-013,heaps_priority,SPECTER,truncation,long_answer,268,268,0.9497,
Heaps_Priority_Queue-e-014,heaps_priority,SPECTER,truncation,short_answer,15,15,0.9851,
Heaps_Priority_Queue-e-014,heaps_priority,SPECTER,truncation,long_answer,219,219,0.8512,
Heaps_Priority_Queue-e-015,heaps_priority,SPECTER,truncation,short_answer,11,11,0.9386,
Heaps_Priority_Queue-e-015,heaps_priority,SPECTER,truncation,long_answer,195,195,0.9479,
Heaps_Priority_Queue-e-016,heaps_priority,SPECTER,truncation,short_answer,14,14,0.9705,
Heaps_Priority_Queue-e-016,heaps_priority,SPECTER,truncation,long_answer,183,183,0.9537,
Heaps_Priority_Queue-e-017,heaps_priority,SPECTER,truncation,short_answer,16,16,0.9849,
Heaps_Priority_Queue-e-017,heaps_priority,SPECTER,truncation,long_answer,160,160,0.9415,
Heaps_Priority_Queue-e-018,heaps_priority,SPECTER,truncation,short_answer,18,18,0.9351,
Heaps_Priority_Queue-e-018,heaps_priority,SPECTER,truncation,long_answer,184,184,0.841,
Heaps_Priority_Queue-e-019,heaps_priority,SPECTER,truncation,short_answer,19,19,0.947,
Heaps_Priority_Queue-e-019,heaps_priority,SPECTER,truncation,long_answer,165,165,0.895,
Heaps_Priority_Queue-e-020,heaps_priority,SPECTER,truncation,short_answer,14,14,0.9269,
Heaps_Priority_Queue-e-020,heaps_priority,SPECTER,truncation,long_answer,197,197,0.9287,
Heaps_Priority_Queue-e-001,heaps_priority,SPECTER,truncation,short_answer,58,58,0.994,
Heaps_Priority_Queue-e-001,heaps_priority,SPECTER,truncation,long_answer,286,286,0.9399,
Heaps_Priority_Queue-e-002,heaps_priority,SPECTER,truncation,short_answer,50,50,0.9934,
Heaps_Priority_Queue-e-002,heaps_priority,SPECTER,truncation,long_answer,247,247,0.9325,
Heaps_Priority_Queue-e-003,heaps_priority,SPECTER,truncation,short_answer,42,42,0.967,
Heaps_Priority_Queue-e-003,heaps_priority,SPECTER,truncation,long_answer,222,222,0.8989,
Heaps_Priority_Queue-e-004,heaps_priority,SPECTER,truncation,short_answer,41,41,0.921,
Heaps_Priority_Queue-e-004,heaps_priority,SPECTER,truncation,long_answer,335,335,0.898,
Heaps_Priority_Queue-e-005,heaps_priority,SPECTER,truncation,short_answer,41,41,0.987,
Heaps_Priority_Queue-e-005,heaps_priority,SPECTER,truncation,long_answer,276,276,0.9403,
Heaps_Priority_Queue-e-006,heaps_priority,SPECTER,truncation,short_answer,32,32,0.969,
Heaps_Priority_Queue-e-006,heaps_priority,SPECTER,truncation,long_answer,260,260,0.9078,
Heaps_Priority_Queue-e-007,heaps_priority,SPECTER,truncation,short_answer,25,25,0.967,
Heaps_Priority_Queue-e-007,heaps_priority,SPECTER,truncation,long_answer,258,258,0.8832,
Heaps_Priority_Queue-e-008,heaps_priority,SPECTER,truncation,short_answer,38,38,0.9772,
Heaps_Priority_Queue-e-008,heaps_priority,SPECTER,truncation,long_answer,304,304,0.9382,
Heaps_Priority_Queue-e-009,heaps_priority,SPECTER,truncation,short_answer,28,28,0.8831,
Heaps_Priority_Queue-e-009,heaps_priority,SPECTER,truncation,long_answer,294,294,0.823,
Heaps_Priority_Queue-e-010,heaps_priority,SPECTER,truncation,short_answer,22,22,0.9232,
Heaps_Priority_Queue-e-010,heaps_priority,SPECTER,truncation,long_answer,275,275,0.8911,
Heaps_Priority_Queue-e-011,heaps_priority,SPECTER,truncation,short_answer,27,27,0.9546,
Heaps_Priority_Queue-e-011,heaps_priority,SPECTER,truncation,long_answer,275,275,0.9355,
Heaps_Priority_Queue-e-012,heaps_priority,SPECTER,truncation,short_answer,21,21,0.9579,
Heaps_Priority_Queue-e-012,heaps_priority,SPECTER,truncation,long_answer,283,283,0.963,
Heaps_Priority_Queue-e-013,heaps_priority,SPECTER,truncation,short_answer,26,26,0.9249,
Heaps_Priority_Queue-e-013,heaps_priority,SPECTER,truncation,long_answer,268,268,0.9497,
Heaps_Priority_Queue-e-014,heaps_priority,SPECTER,truncation,short_answer,15,15,0.9851,
Heaps_Priority_Queue-e-014,heaps_priority,SPECTER,truncation,long_answer,219,219,0.8512,
Heaps_Priority_Queue-e-015,heaps_priority,SPECTER,truncation,short_answer,11,11,0.9386,
Heaps_Priority_Queue-e-015,heaps_priority,SPECTER,truncation,long_answer,195,195,0.9479,
Heaps_Priority_Queue-e-016,heaps_priority,SPECTER,truncation,short_answer,14,14,0.9705,
Heaps_Priority_Queue-e-016,heaps_priority,SPECTER,truncation,long_answer,183,183,0.9537,
Heaps_Priority_Queue-e-017,heaps_priority,SPECTER,truncation,short_answer,16,16,0.9849,
Heaps_Priority_Queue-e-017,heaps_priority,SPECTER,truncation,long_answer,160,160,0.9415,
Heaps_Priority_Queue-e-018,heaps_priority,SPECTER,truncation,short_answer,18,18,0.9351,
Heaps_Priority_Queue-e-018,heaps_priority,SPECTER,truncation,long_answer,184,184,0.841,
Heaps_Priority_Queue-e-019,heaps_priority,SPECTER,truncation,short_answer,19,19,0.947,
Heaps_Priority_Queue-e-019,heaps_priority,SPECTER,truncation,long_answer,165,165,0.895,
Heaps_Priority_Queue-e-020,heaps_priority,SPECTER,truncation,short_answer,14,14,0.9269,
Heaps_Priority_Queue-e-020,heaps_priority,SPECTER,truncation,long_answer,197,197,0.9287,
Heaps_Priority_Queue-e-001,heaps_priority,SPECTER,truncation,short_answer,58,58,0.994,
Heaps_Priority_Queue-e-001,heaps_priority,SPECTER,truncation,long_answer,286,286,0.9399,
Heaps_Priority_Queue-e-002,heaps_priority,SPECTER,truncation,short_answer,50,50,0.9934,
Heaps_Priority_Queue-e-002,heaps_priority,SPECTER,truncation,long_answer,247,247,0.9325,
Heaps_Priority_Queue-e-003,heaps_priority,SPECTER,truncation,short_answer,42,42,0.967,
Heaps_Priority_Queue-e-003,heaps_priority,SPECTER,truncation,long_answer,222,222,0.8989,
Heaps_Priority_Queue-e-004,heaps_priority,SPECTER,truncation,short_answer,41,41,0.921,
Heaps_Priority_Queue-e-004,heaps_priority,SPECTER,truncation,long_answer,335,335,0.898,
Heaps_Priority_Queue-e-005,heaps_priority,SPECTER,truncation,short_answer,41,41,0.987,
Heaps_Priority_Queue-e-005,heaps_priority,SPECTER,truncation,long_answer,276,276,0.9403,
Heaps_Priority_Queue-e-006,heaps_priority,SPECTER,truncation,short_answer,32,32,0.969,
Heaps_Priority_Queue-e-006,heaps_priority,SPECTER,truncation,long_answer,260,260,0.9078,
Heaps_Priority_Queue-e-007,heaps_priority,SPECTER,truncation,short_answer,25,25,0.967,
Heaps_Priority_Queue-e-007,heaps_priority,SPECTER,truncation,long_answer,258,258,0.8832,
Heaps_Priority_Queue-e-008,heaps_priority,SPECTER,truncation,short_answer,38,38,0.9772,
Heaps_Priority_Queue-e-008,heaps_priority,SPECTER,truncation,long_answer,304,304,0.9382,
Heaps_Priority_Queue-e-009,heaps_priority,SPECTER,truncation,short_answer,28,28,0.8831,
Heaps_Priority_Queue-e-009,heaps_priority,SPECTER,truncation,long_answer,294,294,0.823,
Heaps_Priority_Queue-e-010,heaps_priority,SPECTER,truncation,short_answer,22,22,0.9232,
Heaps_Priority_Queue-e-010,heaps_priority,SPECTER,truncation,long_answer,275,275,0.8911,
Heaps_Priority_Queue-e-011,heaps_priority,SPECTER,truncation,short_answer,27,27,0.9546,
Heaps_Priority_Queue-e-011,heaps_priority,SPECTER,truncation,long_answer,275,275,0.9355,
Heaps_Priority_Queue-e-012,heaps_priority,SPECTER,truncation,short_answer,21,21,0.9579,
Heaps_Priority_Queue-e-012,heaps_priority,SPECTER,truncation,long_answer,283,283,0.963,
Heaps_Priority_Queue-e-013,heaps_priority,SPECTER,truncation,short_answer,26,26,0.9249,
Heaps_Priority_Queue-e-013,heaps_priority,SPECTER,truncation,long_answer,268,268,0.9497,
Heaps_Priority_Queue-e-014,heaps_priority,SPECTER,truncation,short_answer,15,15,0.9851,
Heaps_Priority_Queue-e-014,heaps_priority,SPECTER,truncation,long_answer,219,219,0.8512,
